"sample.id","Location","Type","Abditibacteriota","Acidobacteriota","Actinobacteriota","Altiarchaeota","Armatimonadota","Arthropoda","Ascomycota","Asgardarchaeota","Bacteroidota","Basidiomycota","Bdellovibrionota","Caldatribacteriota","Caldisericota","Campilobacterota","Cercozoa","Chloroflexi","Ciliophora","Cloacimonadota","Crenarchaeota","Cyanobacteria","Deinococcota","Dependentiae","Desulfobacterota","Diatomea","Elusimicrobiota","Entotheonellaeota","Euryarchaeota","Fibrobacterota","Firestonebacteria","Firmicutes","Fusobacteriota","Gemmatimonadota","Halobacterota","Hydrogenedentes","Latescibacterota","Margulisbacteria","Methylomirabilota","Myxococcota","Nanoarchaeota","Nitrospinota","Nitrospirota","Patescibacteria","Phragmoplastophyta","Planctomycetota","Proteobacteria","Spirochaetota","Sumerlaeota","Synergistota","Thermoplasmatota","Verrucomicrobiota","Zixibacteria"
"ViS7","Villum station","Glacier","0.0003288933","0.0000000000","0.0309981911","0.0000000000","0.0005755632","0.0000000000","0.0000000000","0.0000000000","0.4608617004","0.0000000000","0.0103601381","0.0000000000","0.0000000000","0.0000000000","0.0000000000","0.0000000000","0.0000000000","0.0000000000","0.0000000000","0.0720276270","0.0119223812","0.0000000000","0.0000000000","0.0000000000","0.0000000000","0.0000000000","0.0000000000","0.0000000000","0.0000000000","0.0001644466","0.0000000000","0.0010689031","0.0000000000","0.0000000000","0.0000000000","0.0000000000","0.0000000000","0.0000000000","0.0000000000","0.0000000000","0.0000000000","0.0091267884","0.0000000000","0.0000000000","0.3974675218","0.0000000000","0.0000000000","0.0000000000","0.0000000000","0.0050978457","0.0000000000"
"ViS8","Villum station","Glacier","0.0010726073","0.0000000000","0.0295379538","0.0000000000","0.0004125413","0.0000000000","0.0000000000","0.0000000000","0.4629537954","0.0000000000","0.0096534653","0.0000000000","0.0000000000","0.0000000000","0.0000000000","0.0000000000","0.0000000000","0.0000000000","0.0000000000","0.0726072607","0.0130363036","0.0000000000","0.0000000000","0.0000000000","0.0000000000","0.0000000000","0.0000000000","0.0000000000","0.0000000000","0.0008250825","0.0000000000","0.0009900990","0.0000000000","0.0000000000","0.0000000000","0.0000000000","0.0000000000","0.0000000000","0.0000000000","0.0000000000","0.0000000000","0.0062706271","0.0000000000","0.0000000000","0.3978547855","0.0000000000","0.0000000000","0.0000000000","0.0000000000","0.0047854785","0.0000000000"
"ViS9","Villum station","Glacier","0.0004066363","0.0000000000","0.0282205595","0.0000000000","0.0003253090","0.0000000000","0.0000000000","0.0000000000","0.4651919323","0.0000000000","0.0122804164","0.0000000000","0.0000000000","0.0000000000","0.0000000000","0.0000000000","0.0000000000","0.0000000000","0.0000000000","0.0725439167","0.0113858165","0.0000000000","0.0000000000","0.0000000000","0.0000000000","0.0000000000","0.0000000000","0.0000000000","0.0000000000","0.0006506181","0.0000000000","0.0009759271","0.0000000000","0.0000000000","0.0000000000","0.0000000000","0.0000000000","0.0005692908","0.0000000000","0.0000000000","0.0000000000","0.0074821080","0.0000000000","0.0000000000","0.3957384515","0.0000000000","0.0000000000","0.0000000000","0.0000000000","0.0042290176","0.0000000000"
"ViS10","Villum station","Glacier","0.0005722227","0.0000000000","0.0273031963","0.0000000000","0.0008992071","0.0000000000","0.0000000000","0.0000000000","0.4738821221","0.0000000000","0.0125888989","0.0000000000","0.0000000000","0.0000000000","0.0000000000","0.0000000000","0.0000000000","0.0000000000","0.0000000000","0.0671952914","0.0118531840","0.0000000000","0.0000000000","0.0000000000","0.0000000000","0.0000000000","0.0000000000","0.0000000000","0.0000000000","0.0004087305","0.0000000000","0.0010626993","0.0000000000","0.0000000000","0.0000000000","0.0000000000","0.0000000000","0.0004087305","0.0000000000","0.0000000000","0.0000000000","0.0058039729","0.0000000000","0.0000000000","0.3925447560","0.0000000000","0.0000000000","0.0000000000","0.0000000000","0.0054769885","0.0000000000"
"StR1","Storglaciaren","Glacier","0.0000000000","0.0658312903","0.1697993281","0.0000000000","0.0069917370","0.0000000000","0.0000000000","0.0000000000","0.0911649868","0.0000000000","0.0006356125","0.0000000000","0.0000000000","0.0000000000","0.0000000000","0.0000000000","0.0000000000","0.0000000000","0.0000000000","0.0539362572","0.0000000000","0.0000000000","0.0000000000","0.0000000000","0.0000000000","0.0000000000","0.0000000000","0.0000000000","0.0000000000","0.1245800418","0.0000000000","0.0000000000","0.0000000000","0.0000000000","0.0000000000","0.0000000000","0.0000000000","0.0012712249","0.0000000000","0.0000000000","0.0000000000","0.0000000000","0.0000000000","0.0000000000","0.4857895215","0.0000000000","0.0000000000","0.0000000000","0.0000000000","0.0000000000","0.0000000000"
"StR2","Storglaciaren","Glacier","0.0000000000","0.0615301821","0.1670104942","0.0000000000","0.0073549197","0.0000000000","0.0000000000","0.0000000000","0.0844021885","0.0000000000","0.0005381649","0.0000000000","0.0000000000","0.0000000000","0.0000000000","0.0000000000","0.0000000000","0.0000000000","0.0000000000","0.0517535205","0.0000000000","0.0000000000","0.0000000000","0.0000000000","0.0000000000","0.0000000000","0.0000000000","0.0000000000","0.0000000000","0.1242263880","0.0000000000","0.0000000000","0.0000000000","0.0000000000","0.0000000000","0.0000000000","0.0000000000","0.0020629653","0.0000000000","0.0000000000","0.0000000000","0.0000000000","0.0000000000","0.0000000000","0.5011211768","0.0000000000","0.0000000000","0.0000000000","0.0000000000","0.0000000000","0.0000000000"
"StR3","Storglaciaren","Glacier","0.0000000000","0.0659696521","0.1657105848","0.0000000000","0.0086972613","0.0000000000","0.0000000000","0.0000000000","0.0885455218","0.0000000000","0.0003700962","0.0000000000","0.0000000000","0.0000000000","0.0000000000","0.0000000000","0.0000000000","0.0000000000","0.0000000000","0.0496854182","0.0000000000","0.0000000000","0.0000000000","0.0000000000","0.0000000000","0.0000000000","0.0000000000","0.0000000000","0.0000000000","0.1223168024","0.0000000000","0.0000000000","0.0000000000","0.0000000000","0.0000000000","0.0000000000","0.0000000000","0.0025906736","0.0000000000","0.0000000000","0.0000000000","0.0000000000","0.0000000000","0.0000000000","0.4961139896","0.0000000000","0.0000000000","0.0000000000","0.0000000000","0.0000000000","0.0000000000"
"StR4","Storglaciaren","Glacier","0.0000000000","0.0646780577","0.1623708852","0.0000000000","0.0083019596","0.0000000000","0.0000000000","0.0000000000","0.0799304952","0.0000000000","0.0007722753","0.0000000000","0.0000000000","0.0000000000","0.0000000000","0.0000000000","0.0000000000","0.0000000000","0.0000000000","0.0511632397","0.0000000000","0.0000000000","0.0000000000","0.0000000000","0.0000000000","0.0000000000","0.0000000000","0.0000000000","0.0000000000","0.1238536538","0.0000000000","0.0000000000","0.0000000000","0.0000000000","0.0000000000","0.0000000000","0.0000000000","0.0019306883","0.0000000000","0.0000000000","0.0000000000","0.0000000000","0.0000000000","0.0000000000","0.5069987451","0.0000000000","0.0000000000","0.0000000000","0.0000000000","0.0000000000","0.0000000000"
"StR5","Storglaciaren","Glacier","0.0000000000","0.0630179225","0.1625554057","0.0000000000","0.0092503373","0.0000000000","0.0000000000","0.0000000000","0.0828676045","0.0000000000","0.0007708614","0.0000000000","0.0000000000","0.0000000000","0.0000000000","0.0000000000","0.0000000000","0.0000000000","0.0000000000","0.0555020235","0.0000000000","0.0000000000","0.0000000000","0.0000000000","0.0000000000","0.0000000000","0.0000000000","0.0000000000","0.0000000000","0.1268067065","0.0000000000","0.0000000000","0.0000000000","0.0000000000","0.0000000000","0.0000000000","0.0000000000","0.0016380806","0.0000000000","0.0000000000","0.0000000000","0.0000000000","0.0000000000","0.0000000000","0.4975910580","0.0000000000","0.0000000000","0.0000000000","0.0000000000","0.0000000000","0.0000000000"
"StR6","Storglaciaren","Glacier","0.0000000000","0.0616318646","0.1659460951","0.0000000000","0.0080029436","0.0000000000","0.0000000000","0.0000000000","0.0842608776","0.0000000000","0.0004599393","0.0000000000","0.0000000000","0.0000000000","0.0000000000","0.0000000000","0.0000000000","0.0000000000","0.0000000000","0.0525250667","0.0000000000","0.0000000000","0.0000000000","0.0000000000","0.0000000000","0.0000000000","0.0000000000","0.0000000000","0.0000000000","0.1211480085","0.0000000000","0.0000000000","0.0000000000","0.0000000000","0.0000000000","0.0000000000","0.0000000000","0.0021157207","0.0000000000","0.0000000000","0.0000000000","0.0000000000","0.0000000000","0.0000000000","0.5039094839","0.0000000000","0.0000000000","0.0000000000","0.0000000000","0.0000000000","0.0000000000"
"StR7","Storglaciaren","Glacier","0.0000000000","0.0671254992","0.1734217011","0.0000000000","0.0083269607","0.0000000000","0.0000000000","0.0000000000","0.0851389243","0.0000000000","0.0008496899","0.0000000000","0.0000000000","0.0000000000","0.0000000000","0.0000000000","0.0000000000","0.0000000000","0.0000000000","0.0495369190","0.0000000000","0.0000000000","0.0000000000","0.0000000000","0.0000000000","0.0000000000","0.0000000000","0.0000000000","0.0000000000","0.1217605574","0.0000000000","0.0000000000","0.0000000000","0.0000000000","0.0000000000","0.0000000000","0.0000000000","0.0015294418","0.0000000000","0.0000000000","0.0000000000","0.0000000000","0.0000000000","0.0000000000","0.4923103067","0.0000000000","0.0000000000","0.0000000000","0.0000000000","0.0000000000","0.0000000000"
"StR8","Storglaciaren","Glacier","0.0000000000","0.0641336117","0.1636743215","0.0000000000","0.0067640919","0.0000000000","0.0000000000","0.0000000000","0.0827557411","0.0000000000","0.0006680585","0.0000000000","0.0000000000","0.0000000000","0.0000000000","0.0000000000","0.0000000000","0.0000000000","0.0000000000","0.0509394572","0.0000000000","0.0000000000","0.0000000000","0.0000000000","0.0000000000","0.0000000000","0.0000000000","0.0000000000","0.0000000000","0.1200000000","0.0000000000","0.0000000000","0.0000000000","0.0000000000","0.0000000000","0.0000000000","0.0000000000","0.0015866388","0.0000000000","0.0000000000","0.0000000000","0.0000000000","0.0000000000","0.0000000000","0.5094780793","0.0000000000","0.0000000000","0.0000000000","0.0000000000","0.0000000000","0.0000000000"
"StR9","Storglaciaren","Glacier","0.000000000","0.064820271","0.176782557","0.000000000","0.007576395","0.000000000","0.000000000","0.000000000","0.085865814","0.000000000","0.001262733","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.051098577","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.122148329","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.001936190","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.488509134","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000"
"StR10","Storglaciaren","Glacier","0.000000000","0.062968263","0.162808317","0.000000000","0.007744760","0.000000000","0.000000000","0.000000000","0.087802004","0.000000000","0.000505093","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.050340938","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.122737604","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.001346915","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.503746107","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000"
"NzS1","Newzealand soil","Other","0.000000000","0.227764290","0.071507394","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.022732289","0.000000000","0.003531229","0.000000000","0.000000000","0.000000000","0.000000000","0.002427720","0.000000000","0.000000000","0.000000000","0.034429486","0.000000000","0.009269477","0.009931582","0.000000000","0.021628780","0.000000000","0.000000000","0.000000000","0.000000000","0.014124917","0.000000000","0.075921430","0.000000000","0.000000000","0.017876848","0.000000000","0.023835798","0.073052306","0.000000000","0.000000000","0.022070183","0.000000000","0.000000000","0.039505628","0.169499007","0.002427720","0.000000000","0.000000000","0.000000000","0.158463915","0.000000000"
"NzS2","Newzealand soil","Other","0.000000000","0.220618092","0.062937063","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.027520866","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.002255809","0.000000000","0.000000000","0.000000000","0.035641778","0.000000000","0.012406948","0.014888337","0.000000000","0.020979021","0.000000000","0.000000000","0.000000000","0.000000000","0.013309271","0.000000000","0.068125423","0.000000000","0.000000000","0.018046470","0.000000000","0.024813896","0.072862621","0.000000000","0.000000000","0.021204602","0.000000000","0.000000000","0.054364990","0.177080984","0.003609294","0.000000000","0.000000000","0.000000000","0.149334536","0.000000000"
"NzS3","Newzealand soil","Other","0.000000000","0.222853249","0.079282144","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.023625625","0.000000000","0.001817356","0.000000000","0.000000000","0.000000000","0.000000000","0.002498864","0.000000000","0.000000000","0.000000000","0.033848251","0.000000000","0.012267151","0.010904134","0.000000000","0.022944116","0.000000000","0.000000000","0.000000000","0.000000000","0.014311677","0.000000000","0.069286688","0.000000000","0.000000000","0.020218083","0.000000000","0.024534303","0.067696502","0.000000000","0.000000000","0.024988642","0.000000000","0.000000000","0.054747842","0.160835984","0.001590186","0.000000000","0.000000000","0.000000000","0.151749205","0.000000000"
"NzS4","Newzealand soil","Other","0.000000000","0.227110317","0.061188030","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.025457794","0.000000000","0.002009826","0.000000000","0.000000000","0.000000000","0.000000000","0.002233140","0.000000000","0.000000000","0.000000000","0.039079946","0.000000000","0.014738723","0.011165699","0.000000000","0.027467619","0.000000000","0.000000000","0.000000000","0.000000000","0.016971862","0.000000000","0.069450648","0.000000000","0.000000000","0.021661456","0.000000000","0.021214828","0.071460473","0.000000000","0.000000000","0.025681108","0.000000000","0.000000000","0.044886110","0.167038857","0.004019652","0.000000000","0.000000000","0.000000000","0.147163912","0.000000000"
"NzS5","Newzealand soil","Other","0.000000000","0.217585360","0.061370230","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.027449230","0.000000000","0.003124303","0.000000000","0.000000000","0.000000000","0.000000000","0.001562151","0.000000000","0.000000000","0.000000000","0.031466191","0.000000000","0.009372908","0.015844678","0.000000000","0.018968980","0.000000000","0.000000000","0.000000000","0.000000000","0.021646954","0.000000000","0.079000223","0.000000000","0.000000000","0.020754296","0.000000000","0.025217585","0.061147065","0.000000000","0.000000000","0.025217585","0.000000000","0.000000000","0.055344789","0.177638920","0.001338987","0.000000000","0.000000000","0.000000000","0.145949565","0.000000000"
"NzS6","Newzealand soil","Other","0.000000000","0.226209403","0.065637066","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.029752442","0.000000000","0.002725414","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.032250738","0.000000000","0.010674540","0.009766069","0.000000000","0.023166023","0.000000000","0.000000000","0.000000000","0.000000000","0.017033841","0.000000000","0.081081081","0.000000000","0.000000000","0.017942312","0.000000000","0.024755848","0.073359073","0.000000000","0.000000000","0.026799909","0.000000000","0.000000000","0.046559164","0.163751987","0.003633886","0.000000000","0.000000000","0.000000000","0.144901204","0.000000000"
"NzS7","Newzealand soil","Other","0.000000000","0.220726783","0.071556752","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.025347690","0.000000000","0.002916106","0.000000000","0.000000000","0.000000000","0.000000000","0.001570211","0.000000000","0.000000000","0.000000000","0.034320323","0.000000000","0.011664424","0.009196949","0.000000000","0.022655900","0.000000000","0.000000000","0.000000000","0.000000000","0.011440108","0.000000000","0.070883804","0.000000000","0.000000000","0.017048004","0.000000000","0.021085689","0.068192014","0.000000000","0.000000000","0.021758636","0.000000000","0.000000000","0.050246747","0.175863616","0.003364738","0.000000000","0.000000000","0.000000000","0.160161507","0.000000000"
"NzS8","Newzealand soil","Other","0.000000000","0.248598969","0.070163640","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.026003138","0.000000000","0.001569155","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.033848913","0.000000000","0.009639094","0.008518269","0.000000000","0.022416499","0.000000000","0.000000000","0.000000000","0.000000000","0.011880744","0.000000000","0.073974445","0.000000000","0.000000000","0.021295674","0.000000000","0.021744004","0.065007846","0.000000000","0.000000000","0.022192334","0.000000000","0.000000000","0.049540462","0.158484645","0.001569155","0.000000000","0.000000000","0.000000000","0.153553015","0.000000000"
"NzS9","Newzealand soil","Other","0.000000000","0.221677074","0.071587868","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.025869759","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.003568243","0.000000000","0.000000000","0.000000000","0.036574487","0.000000000","0.011596789","0.010258698","0.000000000","0.018064228","0.000000000","0.000000000","0.000000000","0.000000000","0.017172168","0.000000000","0.068465656","0.000000000","0.000000000","0.025200714","0.000000000","0.020963426","0.067127565","0.000000000","0.000000000","0.023416592","0.000000000","0.000000000","0.048171276","0.179081178","0.002899197","0.000000000","0.000000000","0.000000000","0.148305085","0.000000000"
"NzS10","Newzealand soil","Other","0.0000000000","0.2212727682","0.0672363391","0.0000000000","0.0000000000","0.0000000000","0.0000000000","0.0000000000","0.0274342253","0.0000000000","0.0000000000","0.0000000000","0.0000000000","0.0000000000","0.0000000000","0.0026984484","0.0000000000","0.0000000000","0.0000000000","0.0389026310","0.0000000000","0.0148414662","0.0058466382","0.0000000000","0.0285585788","0.0000000000","0.0000000000","0.0000000000","0.0000000000","0.0141668541","0.0000000000","0.0733078480","0.0000000000","0.0008994828","0.0215875871","0.0000000000","0.0240611648","0.0618394423","0.0000000000","0.0000000000","0.0209129750","0.0000000000","0.0000000000","0.0458736227","0.1619069035","0.0029233191","0.0000000000","0.0000000000","0.0000000000","0.1657297054","0.0000000000"
